2015-03-15 05:25:05,INFO,waspp starting..
2015-03-15 05:29:22,INFO,waspp starting..
2015-03-15 05:30:20,INFO,waspp starting..
2015-03-15 05:31:47,FATAL,c:\users\steve\documents\github\waspp\src\config.cpp:260 config::locale_validate failed
2015-03-15 05:31:51,INFO,waspp starting..
2015-03-15 05:32:04,FATAL,c:\users\steve\documents\github\waspp\src\config.cpp:260 config::locale_validate failed
2015-03-15 05:32:04,INFO,waspp starting..
2015-03-15 05:33:56,FATAL,c:\users\steve\documents\github\waspp\src\config.cpp:260 config::locale_validate failed
2015-03-15 05:33:56,INFO,waspp starting..
2015-03-15 05:35:06,FATAL,c:\users\steve\documents\github\waspp\src\config.cpp:260 config::locale_validate failed
2015-03-15 05:35:06,FATAL,c:\users\steve\documents\github\waspp\src\main.cpp:56 config::init failed
2015-03-15 05:35:25,INFO,waspp starting..
2015-03-15 05:44:47,INFO,waspp starting..
2015-03-15 06:12:46,FATAL,c:\users\steve\documents\github\waspp\src\main.cpp:89 ../msg/en_us.json(22): expected ',' or '}'
2015-03-15 06:13:24,INFO,waspp starting..
2015-03-16 14:57:07,INFO,waspp starting..
2015-03-16 21:57:18,INFO,waspp starting..
2015-03-16 22:00:00,INFO,waspp starting..
2015-03-16 22:32:41,INFO,waspp starting..
2015-03-16 22:33:13,INFO,waspp starting..
2015-03-16 22:37:00,INFO,waspp starting..
2015-03-19 07:26:25,INFO,waspp starting..
2015-03-19 08:36:40,INFO,waspp starting..
2015-03-19 08:55:29,INFO,waspp starting..
2015-03-19 10:20:30,INFO,waspp starting..
2015-03-19 10:23:12,INFO,waspp starting..
2015-03-19 10:27:30,INFO,waspp starting..
2015-03-19 10:56:58,INFO,waspp starting..
2015-03-19 22:58:30,INFO,waspp starting..
2015-03-20 23:03:38,INFO,waspp starting..
2015-03-20 23:04:42,INFO,waspp starting..
2015-03-20 23:05:30,INFO,waspp starting..
2015-03-21 15:33:23,INFO,waspp starting..
2015-03-21 16:12:57,INFO,waspp starting..
2015-03-21 16:18:01,INFO,waspp starting..
2015-03-21 16:20:43,INFO,waspp starting..
2015-03-21 16:25:49,INFO,waspp starting..
2015-03-21 16:27:11,INFO,waspp starting..
2015-03-21 16:29:21,INFO,waspp starting..
2015-03-21 16:29:38,INFO,waspp starting..
2015-03-21 16:30:28,INFO,waspp starting..
2015-03-21 16:45:55,INFO,waspp starting..
2015-03-21 17:30:05,INFO,waspp starting..
2015-03-21 17:35:40,INFO,waspp starting..
2015-03-21 17:37:36,INFO,waspp starting..
2015-03-22 01:56:55,INFO,server_ssl starting..
2015-03-22 01:57:46,INFO,server_ssl starting..
2015-03-22 17:16:12,INFO,server starting..
2015-03-22 17:22:27,INFO,server starting..
2015-03-23 00:16:04,INFO,server starting..
2015-03-23 05:17:58,INFO,server starting..
2015-03-25 03:32:15,INFO,server starting..
2015-03-25 11:51:20,INFO,server starting..
